      #Energy        TDOS-UP        TDOS-DOWN
     -12.63893       0.01105      -0.01105
     -12.62593       0.01109      -0.01109
     -12.61193       0.01114      -0.01114
     -12.59893       0.01118      -0.01118
     -12.58593       0.01127      -0.01127
     -12.57193       0.01139      -0.01139
     -12.55893       0.01153      -0.01153
     -12.54593       0.01176      -0.01176
     -12.53193       0.01204      -0.01204
     -12.51893       0.01237      -0.01237
     -12.50593       0.01273      -0.01273
     -12.49193       0.01314      -0.01314
     -12.47893       0.01357      -0.01357
     -12.46593       0.01397      -0.01397
     -12.45193       0.01436      -0.01436
     -12.43893       0.01468      -0.01468
     -12.42593       0.01493      -0.01493
     -12.41193       0.01512      -0.01512
     -12.39893       0.01523      -0.01523
     -12.38593       0.01528      -0.01528
     -12.37193       0.01524      -0.01524
     -12.35893       0.01511      -0.01511
     -12.34593       0.01490      -0.01490
     -12.33193       0.01460      -0.01460
     -12.31893       0.01421      -0.01421
     -12.30593       0.01374      -0.01374
     -12.29193       0.01325      -0.01325
     -12.27893       0.01274      -0.01274
     -12.26493       0.01222      -0.01222
     -12.25193       0.01167      -0.01167
     -12.23893       0.01111      -0.01111
     -12.22493       0.01053      -0.01053
     -12.21193       0.00993      -0.00993
     -12.19893       0.00932      -0.00932
     -12.18493       0.00875      -0.00875
     -12.17193       0.00822      -0.00822
     -12.15893       0.00773      -0.00773
     -12.14493       0.00728      -0.00728
     -12.13193       0.00686      -0.00686
     -12.11893       0.00648      -0.00648
     -12.10493       0.00614      -0.00614
     -12.09193       0.00584      -0.00584
     -12.07893       0.00556      -0.00556
     -12.06493       0.00533      -0.00533
     -12.05193       0.00510      -0.00510
     -12.03893       0.00489      -0.00489
     -12.02493       0.00469      -0.00469
     -12.01193       0.00450      -0.00450
     -11.99893       0.00432      -0.00432
     -11.98493       0.00417      -0.00417
     -11.97193       0.00402      -0.00402
     -11.95893       0.00389      -0.00389
     -11.94493       0.00378      -0.00378
     -11.93193       0.00368      -0.00368
     -11.91893       0.00359      -0.00359
     -11.90493       0.00352      -0.00352
     -11.89193       0.00346      -0.00346
     -11.87893       0.00342      -0.00342
     -11.86493       0.00340      -0.00340
     -11.85193       0.00339      -0.00339
     -11.83893       0.00340      -0.00340
     -11.82493       0.00343      -0.00343
     -11.81193       0.00357      -0.00357
     -11.79893       0.00380      -0.00380
     -11.78493       0.00412      -0.00412
     -11.77193       0.00450      -0.00450
     -11.75893       0.00494      -0.00494
     -11.74493       0.00545      -0.00545
     -11.73193       0.00626      -0.00626
     -11.71893       0.00699      -0.00699
     -11.70493       0.00763      -0.00763
     -11.69193       0.00817      -0.00817
     -11.67893       0.00865      -0.00865
     -11.66493       0.00910      -0.00910
     -11.65193       0.00953      -0.00953
     -11.63893       0.00995      -0.00995
     -11.62493       0.01034      -0.01034
     -11.61193       0.01072      -0.01072
     -11.59893       0.01107      -0.01107
     -11.58493       0.01138      -0.01139
     -11.57193       0.01167      -0.01168
     -11.55893       0.01194      -0.01194
     -11.54493       0.01217      -0.01217
     -11.53193       0.01237      -0.01237
     -11.51893       0.01254      -0.01254
     -11.50493       0.01271      -0.01271
     -11.49193       0.01287      -0.01287
     -11.47893       0.01304      -0.01304
     -11.46493       0.01321      -0.01321
     -11.45193       0.01338      -0.01338
     -11.43893       0.01355      -0.01355
     -11.42493       0.01373      -0.01373
     -11.41193       0.01391      -0.01391
     -11.39893       0.01482      -0.01483
     -11.38493       0.01500      -0.01500
     -11.37193       0.01472      -0.01472
     -11.35893       0.01444      -0.01444
     -11.34493       0.01416      -0.01415
     -11.33193       0.01387      -0.01387
     -11.31893       0.01361      -0.01361
     -11.30493       0.01339      -0.01339
     -11.29193       0.01321      -0.01321
     -11.27893       0.01307      -0.01307
     -11.26493       0.01296      -0.01296
     -11.25193       0.01285      -0.01285
     -11.23793       0.01274      -0.01274
     -11.22493       0.01265      -0.01265
     -11.21193       0.01256      -0.01256
     -11.19793       0.01248      -0.01248
     -11.18493       0.01240      -0.01240
     -11.17193       0.01234      -0.01234
     -11.15793       0.01228      -0.01228
     -11.14493       0.01222      -0.01222
     -11.13193       0.01217      -0.01217
     -11.11793       0.01211      -0.01211
     -11.10493       0.01204      -0.01204
     -11.09193       0.01198      -0.01198
     -11.07793       0.01192      -0.01192
     -11.06493       0.01195      -0.01195
     -11.05193       0.01223      -0.01224
     -11.03793       0.01278      -0.01279
     -11.02493       0.01350      -0.01351
     -11.01193       0.01405      -0.01406
     -10.99793       0.01442      -0.01442
     -10.98493       0.01459      -0.01459
     -10.97193       0.01490      -0.01490
     -10.95793       0.01504      -0.01504
     -10.94493       0.01516      -0.01516
     -10.93193       0.01527      -0.01527
     -10.91793       0.01536      -0.01537
     -10.90493       0.01544      -0.01544
     -10.89193       0.01550      -0.01550
     -10.87793       0.01554      -0.01554
     -10.86493       0.01557      -0.01557
     -10.85193       0.01558      -0.01558
     -10.83793       0.01558      -0.01558
     -10.82493       0.01556      -0.01556
     -10.81193       0.01552      -0.01552
     -10.79793       0.01546      -0.01546
     -10.78493       0.01538      -0.01538
     -10.77193       0.01529      -0.01529
     -10.75793       0.01518      -0.01518
     -10.74493       0.01505      -0.01505
     -10.73193       0.01491      -0.01491
     -10.71793       0.01475      -0.01475
     -10.70493       0.01457      -0.01457
     -10.69193       0.01437      -0.01437
     -10.67793       0.01481      -0.01481
     -10.66493       0.01529      -0.01529
     -10.65193       0.01564      -0.01564
     -10.63793       0.01577      -0.01577
     -10.62493       0.01568      -0.01568
     -10.61193       0.01536      -0.01536
     -10.59793       0.01485      -0.01484
     -10.58493       0.01445      -0.01445
     -10.57193       0.01461      -0.01461
     -10.55793       0.01481      -0.01481
     -10.54493       0.01436      -0.01436
     -10.53193       0.01403      -0.01403
     -10.51793       0.01356      -0.01355
     -10.50493       0.01295      -0.01295
     -10.49193       0.01221      -0.01221
     -10.47793       0.01138      -0.01137
     -10.46493       0.01055      -0.01055
     -10.45193       0.00976      -0.00976
     -10.43793       0.00926      -0.00926
     -10.42493       0.00905      -0.00905
     -10.41193       0.00903      -0.00903
     -10.39793       0.00915      -0.00915
     -10.38493       0.00936      -0.00937
     -10.37193       0.00967      -0.00967
     -10.35793       0.01000      -0.01000
     -10.34493       0.01032      -0.01032
     -10.33193       0.01063      -0.01063
     -10.31793       0.01093      -0.01094
     -10.30493       0.01123      -0.01123
     -10.29193       0.01152      -0.01152
     -10.27793       0.01180      -0.01180
     -10.26493       0.01207      -0.01208
     -10.25093       0.01234      -0.01234
     -10.23793       0.01274      -0.01274
     -10.22493       0.01320      -0.01321
     -10.21093       0.01364      -0.01365
     -10.19793       0.01399      -0.01399
     -10.18493       0.01429      -0.01429
     -10.17093       0.01457      -0.01457
     -10.15793       0.01483      -0.01484
     -10.14493       0.01508      -0.01508
     -10.13093       0.01536      -0.01536
     -10.11793       0.01566      -0.01566
     -10.10493       0.01598      -0.01598
     -10.09093       0.01631      -0.01631
     -10.07793       0.01666      -0.01666
     -10.06493       0.01702      -0.01702
     -10.05093       0.01705      -0.01705
     -10.03793       0.01663      -0.01663
     -10.02493       0.01612      -0.01611
     -10.01093       0.01591      -0.01591
      -9.99793       0.01599      -0.01599
      -9.98493       0.01607      -0.01607
      -9.97093       0.01615      -0.01615
      -9.95793       0.01624      -0.01625
      -9.94493       0.01634      -0.01634
      -9.93093       0.01644      -0.01644
      -9.91793       0.01645      -0.01645
      -9.90493       0.01641      -0.01641
      -9.89093       0.01640      -0.01640
      -9.87793       0.01631      -0.01631
      -9.86493       0.01621      -0.01621
      -9.85093       0.01614      -0.01614
      -9.83793       0.01609      -0.01609
      -9.82493       0.01606      -0.01606
      -9.81093       0.01604      -0.01604
      -9.79793       0.01602      -0.01602
      -9.78493       0.01601      -0.01601
      -9.77093       0.01600      -0.01600
      -9.75793       0.01599      -0.01599
      -9.74493       0.01599      -0.01599
      -9.73093       0.01599      -0.01599
      -9.71793       0.01599      -0.01599
      -9.70493       0.01600      -0.01600
      -9.69093       0.01602      -0.01602
      -9.67793       0.01603      -0.01603
      -9.66493       0.01599      -0.01599
      -9.65093       0.01595      -0.01595
      -9.63793       0.01595      -0.01595
      -9.62493       0.01601      -0.01601
      -9.61093       0.01613      -0.01613
      -9.59793       0.01631      -0.01631
      -9.58493       0.01689      -0.01690
      -9.57093       0.01874      -0.01875
      -9.55793       0.01995      -0.01995
      -9.54493       0.02085      -0.02086
      -9.53093       0.02165      -0.02165
      -9.51793       0.02215      -0.02215
      -9.50493       0.02217      -0.02217
      -9.49093       0.02172      -0.02172
      -9.47793       0.02089      -0.02089
      -9.46493       0.02006      -0.02006
      -9.45093       0.01926      -0.01926
      -9.43793       0.01846      -0.01846
      -9.42493       0.01757      -0.01757
      -9.41093       0.01658      -0.01658
      -9.39793       0.01549      -0.01549
      -9.38493       0.01441      -0.01441
      -9.37093       0.01416      -0.01416
      -9.35793       0.01404      -0.01404
      -9.34493       0.01403      -0.01403
      -9.33093       0.01413      -0.01414
      -9.31793       0.01435      -0.01435
      -9.30493       0.01460      -0.01460
      -9.29093       0.01471      -0.01471
      -9.27793       0.01477      -0.01477
      -9.26393       0.01480      -0.01480
      -9.25093       0.01478      -0.01478
      -9.23793       0.01472      -0.01472
      -9.22393       0.01464      -0.01464
      -9.21093       0.01453      -0.01453
      -9.19793       0.01438      -0.01438
      -9.18393       0.01410      -0.01410
      -9.17093       0.01351      -0.01351
      -9.15793       0.01340      -0.01340
      -9.14393       0.01330      -0.01330
      -9.13093       0.01321      -0.01321
      -9.11793       0.01312      -0.01312
      -9.10393       0.01305      -0.01305
      -9.09093       0.01299      -0.01299
      -9.07793       0.01293      -0.01293
      -9.06393       0.01289      -0.01289
      -9.05093       0.01285      -0.01285
      -9.03793       0.01283      -0.01283
      -9.02393       0.01281      -0.01281
      -9.01093       0.01356      -0.01356
      -8.99793       0.01394      -0.01394
      -8.98393       0.01384      -0.01384
      -8.97093       0.01327      -0.01326
      -8.95793       0.01288      -0.01288
      -8.94393       0.01288      -0.01288
      -8.93093       0.01284      -0.01284
      -8.91793       0.01281      -0.01281
      -8.90393       0.01278      -0.01278
      -8.89093       0.01277      -0.01277
      -8.87793       0.01276      -0.01276
      -8.86393       0.01276      -0.01276
      -8.85093       0.01276      -0.01276
      -8.83793       0.01278      -0.01278
      -8.82393       0.01280      -0.01280
      -8.81093       0.01283      -0.01283
      -8.79793       0.01287      -0.01287
      -8.78393       0.01292      -0.01292
      -8.77093       0.01298      -0.01298
      -8.75793       0.01308      -0.01308
      -8.74393       0.01318      -0.01318
      -8.73093       0.01328      -0.01328
      -8.71793       0.01339      -0.01339
      -8.70393       0.01351      -0.01351
      -8.69093       0.01363      -0.01363
      -8.67793       0.01376      -0.01376
      -8.66393       0.01389      -0.01389
      -8.65093       0.01403      -0.01403
      -8.63793       0.01417      -0.01417
      -8.62393       0.01432      -0.01432
      -8.61093       0.01446      -0.01447
      -8.59793       0.01463      -0.01463
      -8.58393       0.01480      -0.01480
      -8.57093       0.01615      -0.01616
      -8.55793       0.01722      -0.01722
      -8.54393       0.01728      -0.01728
      -8.53093       0.01716      -0.01716
      -8.51793       0.01705      -0.01705
      -8.50393       0.01694      -0.01694
      -8.49093       0.01683      -0.01683
      -8.47793       0.01672      -0.01672
      -8.46393       0.01660      -0.01660
      -8.45093       0.01649      -0.01649
      -8.43793       0.01638      -0.01638
      -8.42393       0.01626      -0.01626
      -8.41093       0.01614      -0.01614
      -8.39793       0.01602      -0.01602
      -8.38393       0.01590      -0.01590
      -8.37093       0.01577      -0.01577
      -8.35793       0.01565      -0.01565
      -8.34393       0.01552      -0.01552
      -8.33093       0.01540      -0.01540
      -8.31793       0.01529      -0.01529
      -8.30393       0.01517      -0.01517
      -8.29093       0.01506      -0.01506
      -8.27793       0.01495      -0.01495
      -8.26393       0.01484      -0.01484
      -8.25093       0.01474      -0.01474
      -8.23693       0.01464      -0.01464
      -8.22393       0.01453      -0.01453
      -8.21093       0.01442      -0.01442
      -8.19693       0.01432      -0.01432
      -8.18393       0.01421      -0.01421
      -8.17093       0.01411      -0.01411
      -8.15693       0.01402      -0.01402
      -8.14393       0.01396      -0.01396
      -8.13093       0.01393      -0.01393
      -8.11693       0.01392      -0.01392
      -8.10393       0.01394      -0.01394
      -8.09093       0.01390      -0.01390
      -8.07693       0.01366      -0.01365
      -8.06393       0.01342      -0.01342
      -8.05093       0.01318      -0.01318
      -8.03693       0.01296      -0.01296
      -8.02393       0.01290      -0.01290
      -8.01093       0.01284      -0.01284
      -7.99693       0.01280      -0.01280
      -7.98393       0.01276      -0.01276
      -7.97093       0.01274      -0.01274
      -7.95693       0.01272      -0.01272
      -7.94393       0.01271      -0.01271
      -7.93093       0.01269      -0.01269
      -7.91693       0.01267      -0.01267
      -7.90393       0.01264      -0.01264
      -7.89093       0.01262      -0.01262
      -7.87693       0.01259      -0.01259
      -7.86393       0.01257      -0.01257
      -7.85093       0.01254      -0.01254
      -7.83693       0.01250      -0.01250
      -7.82393       0.01247      -0.01247
      -7.81093       0.01243      -0.01243
      -7.79693       0.01239      -0.01239
      -7.78393       0.01232      -0.01232
      -7.77093       0.01212      -0.01211
      -7.75693       0.01192      -0.01192
      -7.74393       0.01174      -0.01174
      -7.73093       0.01157      -0.01157
      -7.71693       0.01141      -0.01141
      -7.70393       0.01126      -0.01126
      -7.69093       0.01113      -0.01113
      -7.67693       0.01101      -0.01101
      -7.66393       0.01090      -0.01090
      -7.65093       0.01084      -0.01084
      -7.63693       0.01084      -0.01084
      -7.62393       0.01089      -0.01090
      -7.61093       0.01106      -0.01106
      -7.59693       0.01128      -0.01128
      -7.58393       0.01156      -0.01156
      -7.57093       0.01189      -0.01190
      -7.55693       0.01206      -0.01205
      -7.54393       0.01176      -0.01176
      -7.53093       0.01178      -0.01179
      -7.51693       0.01196      -0.01196
      -7.50393       0.01197      -0.01197
      -7.49093       0.01199      -0.01199
      -7.47693       0.01202      -0.01202
      -7.46393       0.01205      -0.01205
      -7.45093       0.01209      -0.01209
      -7.43693       0.01213      -0.01213
      -7.42393       0.01218      -0.01218
      -7.41093       0.01222      -0.01223
      -7.39693       0.01901      -0.01809
      -7.38393       0.01169      -0.01169
      -7.37093       0.01169      -0.01169
      -7.35693       0.01169      -0.01169
      -7.34393       0.01170      -0.01170
      -7.33093       0.01171      -0.01171
      -7.31693       0.01172      -0.01172
      -7.30393       0.01174      -0.01174
      -7.29093       0.01176      -0.01176
      -7.27693       0.01179      -0.01179
      -7.26393       0.01182      -0.01182
      -7.24993       0.01186      -0.01186
      -7.23693       0.01191      -0.01191
      -7.22393       0.01197      -0.01197
      -7.20993       0.01205      -0.01205
      -7.19693       0.01217      -0.01217
      -7.18393       0.01230      -0.01230
      -7.16993       0.01241      -0.01242
      -7.15693       0.01253      -0.01253
      -7.14393       0.01264      -0.01264
      -7.12993       0.01275      -0.01275
      -7.11693       0.01291      -0.01291
      -7.10393       0.01307      -0.01307
      -7.08993       0.01326      -0.01326
      -7.07693       0.01349      -0.01349
      -7.06393       0.01372      -0.01373
      -7.04993       0.01395      -0.01395
      -7.03693       0.01418      -0.01418
      -7.02393       0.01440      -0.01441
      -7.00993       0.01616      -0.01618
      -6.99693       0.01861      -0.01863
      -6.98393       0.02040      -0.02042
      -6.96993       0.02160      -0.02161
      -6.95693       0.02215      -0.02215
      -6.94393       0.02202      -0.02201
      -6.92993       0.02068      -0.02065
      -6.91693       0.01839      -0.01838
      -6.90393       0.01704      -0.01703
      -6.88993       0.01638      -0.01638
      -6.87693       0.01570      -0.01569
      -6.86393       0.01494      -0.01493
      -6.84993       0.01420      -0.01420
      -6.83693       0.01351      -0.01350
      -6.82393       0.01284      -0.01283
      -6.80993       0.01221      -0.01220
      -6.79693       0.01124      -0.01123
      -6.78393       0.00995      -0.00994
      -6.76993       0.00959      -0.00959
      -6.75693       0.00929      -0.00929
      -6.74393       0.00904      -0.00904
      -6.72993       0.00883      -0.00883
      -6.71693       0.00864      -0.00864
      -6.70393       0.00847      -0.00847
      -6.68993       0.00832      -0.00832
      -6.67693       0.00818      -0.00818
      -6.66393       0.00806      -0.00806
      -6.64993       0.00796      -0.00796
      -6.63693       0.00787      -0.00787
      -6.62393       0.00779      -0.00779
      -6.60993       0.00772      -0.00772
      -6.59693       0.00765      -0.00765
      -6.58393       0.00758      -0.00758
      -6.56993       0.00751      -0.00751
      -6.55693       0.00745      -0.00745
      -6.54393       0.00738      -0.00738
      -6.52993       0.00732      -0.00731
      -6.51693       0.00725      -0.00725
      -6.50393       0.00719      -0.00719
      -6.48993       0.00712      -0.00712
      -6.47693       0.00706      -0.00706
      -6.46393       0.00700      -0.00700
      -6.44993       0.00694      -0.00694
      -6.43693       0.00688      -0.00688
      -6.42393       0.00683      -0.00683
      -6.40993       0.00678      -0.00678
      -6.39693       0.00673      -0.00673
      -6.38393       0.00668      -0.00668
      -6.36993       0.00663      -0.00663
      -6.35693       0.00658      -0.00658
      -6.34393       0.00653      -0.00653
      -6.32993       0.00649      -0.00649
      -6.31693       0.00644      -0.00644
      -6.30393       0.00639      -0.00639
      -6.28993       0.00635      -0.00635
      -6.27693       0.00631      -0.00631
      -6.26293       0.00626      -0.00626
      -6.24993       0.00622      -0.00622
      -6.23693       0.00618      -0.00618
      -6.22293       0.00613      -0.00613
      -6.20993       0.00635      -0.00636
      -6.19693       0.00685      -0.00685
      -6.18293       0.00694      -0.00694
      -6.16993       0.00663      -0.00663
      -6.15693       0.00617      -0.00617
      -6.14293       0.00614      -0.00614
      -6.12993       0.00613      -0.00613
      -6.11693       0.00611      -0.00611
      -6.10293       0.00610      -0.00610
      -6.08993       0.00609      -0.00609
      -6.07693       0.00607      -0.00607
      -6.06293       0.00605      -0.00605
      -6.04993       0.00602      -0.00602
      -6.03693       0.00599      -0.00599
      -6.02293       0.00595      -0.00595
      -6.00993       0.00591      -0.00591
      -5.99693       0.00587      -0.00587
      -5.98293       0.00582      -0.00582
      -5.96993       0.00577      -0.00577
      -5.95693       0.00572      -0.00572
      -5.94293       0.00566      -0.00566
      -5.92993       0.00560      -0.00560
      -5.91693       0.00555      -0.00555
      -5.90293       0.00551      -0.00551
      -5.88993       0.00547      -0.00547
      -5.87693       0.00543      -0.00543
      -5.86293       0.00540      -0.00540
      -5.84993       0.00538      -0.00538
      -5.83693       0.00535      -0.00535
      -5.82293       0.00534      -0.00534
      -5.80993       0.00529      -0.00529
      -5.79693       0.00522      -0.00522
      -5.78293       0.00515      -0.00515
      -5.76993       0.00508      -0.00508
      -5.75693       0.00500      -0.00500
      -5.74293       0.00492      -0.00492
      -5.72993       0.00484      -0.00484
      -5.71693       0.00475      -0.00475
      -5.70293       0.00466      -0.00466
      -5.68993       0.00457      -0.00457
      -5.67693       0.00447      -0.00447
      -5.66293       0.00437      -0.00437
      -5.64993       0.00427      -0.00427
      -5.63693       0.00418      -0.00418
      -5.62293       0.00413      -0.00413
      -5.60993       0.00408      -0.00408
      -5.59693       0.00404      -0.00404
      -5.58293       0.00399      -0.00399
      -5.56993       0.00394      -0.00394
      -5.55693       0.00390      -0.00390
      -5.54293       0.00385      -0.00385
      -5.52993       0.00381      -0.00381
      -5.51693       0.00377      -0.00377
      -5.50293       0.00372      -0.00372
      -5.48993       0.00368      -0.00368
      -5.47693       0.00364      -0.00364
      -5.46293       0.00360      -0.00360
      -5.44993       0.00355      -0.00355
      -5.43693       0.00351      -0.00351
      -5.42293       0.00347      -0.00347
      -5.40993       0.00343      -0.00343
      -5.39693       0.00340      -0.00340
      -5.38293       0.00336      -0.00336
      -5.36993       0.00332      -0.00332
      -5.35693       0.00329      -0.00329
      -5.34293       0.00325      -0.00325
      -5.32993       0.00322      -0.00322
      -5.31693       0.00318      -0.00318
      -5.30293       0.00315      -0.00315
      -5.28993       0.00312      -0.00312
      -5.27693       0.00309      -0.00309
      -5.26293       0.00306      -0.00306
      -5.24993       0.00303      -0.00303
      -5.23593       0.00300      -0.00300
      -5.22293       0.00297      -0.00297
      -5.20993       0.00295      -0.00295
      -5.19593       0.00292      -0.00292
      -5.18293       0.00290      -0.00290
      -5.16993       0.00287      -0.00287
      -5.15593       0.00286      -0.00286
      -5.14293       0.00287      -0.00287
      -5.12993       0.00324      -0.00324
      -5.11593       0.00348      -0.00348
      -5.10293       0.00360      -0.00360
      -5.08993       0.00359      -0.00359
      -5.07593       0.00346      -0.00346
      -5.06293       0.00333      -0.00333
      -5.04993       0.00332      -0.00332
      -5.03593       0.00332      -0.00332
      -5.02293       0.00331      -0.00331
      -5.00993       0.00331      -0.00331
      -4.99593       0.00330      -0.00330
      -4.98293       0.00330      -0.00330
      -4.96993       0.00329      -0.00329
      -4.95593       0.00329      -0.00329
      -4.94293       0.00328      -0.00328
      -4.92993       0.00327      -0.00327
      -4.91593       0.00327      -0.00327
      -4.90293       0.00326      -0.00326
      -4.88993       0.00326      -0.00326
      -4.87593       0.00315      -0.00314
      -4.86293       0.00254      -0.00254
      -4.84993       0.00242      -0.00242
      -4.83593       0.00231      -0.00231
      -4.82293       0.00221      -0.00221
      -4.80993       0.00212      -0.00211
      -4.79593       0.00203      -0.00203
      -4.78293       0.00195      -0.00195
      -4.76993       0.00188      -0.00188
      -4.75593       0.00181      -0.00181
      -4.74293       0.00176      -0.00176
      -4.72993       0.00170      -0.00170
      -4.71593       0.00165      -0.00165
      -4.70293       0.00160      -0.00160
      -4.68993       0.00155      -0.00155
      -4.67593       0.00151      -0.00151
      -4.66293       0.00146      -0.00146
      -4.64993       0.00142      -0.00142
      -4.63593       0.00138      -0.00138
      -4.62293       0.00134      -0.00134
      -4.60993       0.00130      -0.00130
      -4.59593       0.00126      -0.00126
      -4.58293       0.00122      -0.00122
      -4.56993       0.00119      -0.00119
      -4.55593       0.00115      -0.00115
      -4.54293       0.00112      -0.00112
      -4.52993       0.00109      -0.00109
      -4.51593       0.00106      -0.00106
      -4.50293       0.00103      -0.00103
      -4.48993       0.00100      -0.00100
      -4.47593       0.00097      -0.00097
      -4.46293       0.00094      -0.00094
      -4.44993       0.00102      -0.00102
      -4.43593       0.00111      -0.00111
      -4.42293       0.00117      -0.00117
      -4.40993       0.00121      -0.00121
      -4.39593       0.00122      -0.00122
      -4.38293       0.00121      -0.00121
      -4.36993       0.00118      -0.00118
      -4.35593       0.00111      -0.00111
      -4.34293       0.00103      -0.00103
      -4.32993       0.00092      -0.00091
      -4.31593       0.00078      -0.00078
      -4.30293       0.00062      -0.00062
      -4.28993       0.00043      -0.00043
      -4.27593       0.00027      -0.00027
      -4.26293       0.00023      -0.00023
      -4.24893       0.00020      -0.00020
      -4.23593       0.00016      -0.00016
      -4.22293       0.00013      -0.00013
      -4.20893       0.00011      -0.00011
      -4.19593       0.00008      -0.00008
      -4.18293       0.00006      -0.00006
      -4.16893       0.00004      -0.00004
      -4.15593       0.00003      -0.00003
      -4.14293       0.00002      -0.00002
      -4.12893       0.00001      -0.00001
      -4.11593       0.00000      -0.00000
      -4.10293       0.00000      -0.00000
      -4.08893       0.00000       0.00000
      -4.07593       0.00000       0.00000
      -4.06293       0.00000       0.00000
      -4.04893       0.00000       0.00000
      -4.03593       0.00000       0.00000
      -4.02293       0.00000       0.00000
      -4.00893       0.00000       0.00000
      -3.99593       0.00000       0.00000
      -3.98293       0.00000       0.00000
      -3.96893       0.00000       0.00000
      -3.95593       0.00000       0.00000
      -3.94293       0.00000       0.00000
      -3.92893       0.00000       0.00000
      -3.91593       0.00000       0.00000
      -3.90293       0.00000       0.00000
      -3.88893       0.00000       0.00000
      -3.87593       0.00000       0.00000
      -3.86293       0.00000       0.00000
      -3.84893       0.00000       0.00000
      -3.83593       0.00000       0.00000
      -3.82293       0.00000       0.00000
      -3.80893       0.00000       0.00000
      -3.79593       0.00000       0.00000
      -3.78293       0.00000       0.00000
      -3.76893       0.00000       0.00000
      -3.75593       0.00000       0.00000
      -3.74293       0.00000       0.00000
      -3.72893       0.00000       0.00000
      -3.71593       0.00000       0.00000
      -3.70293       0.00000       0.00000
      -3.68893       0.00000       0.00000
      -3.67593       0.00000       0.00000
      -3.66293       0.00000       0.00000
      -3.64893       0.00000       0.00000
      -3.63593       0.00000       0.00000
      -3.62293       0.00000       0.00000
      -3.60893       0.00000       0.00000
      -3.59593       0.00000       0.00000
      -3.58293       0.00000       0.00000
      -3.56893       0.00000       0.00000
      -3.55593       0.00000       0.00000
      -3.54293       0.00000       0.00000
      -3.52893       0.00000       0.00000
      -3.51593       0.00000       0.00000
      -3.50293       0.00000       0.00000
      -3.48893       0.00000       0.00000
      -3.47593       0.00000       0.00000
      -3.46293       0.00000       0.00000
      -3.44893       0.00000       0.00000
      -3.43593       0.00000       0.00000
      -3.42293       0.00000       0.00000
      -3.40893       0.00000       0.00000
      -3.39593       0.00000       0.00000
      -3.38293       0.00000       0.00000
      -3.36893       0.00000       0.00000
      -3.35593       0.00000       0.00000
      -3.34293       0.00000       0.00000
      -3.32893       0.00000       0.00000
      -3.31593       0.00000       0.00000
      -3.30293       0.00000       0.00000
      -3.28893       0.00000       0.00000
      -3.27593       0.00000       0.00000
      -3.26193       0.00000       0.00000
      -3.24893       0.00000       0.00000
      -3.23593       0.00000       0.00000
      -3.22193       0.00000       0.00000
      -3.20893       0.00000       0.00000
      -3.19593       0.00000       0.00000
      -3.18193       0.00000       0.00000
      -3.16893       0.00000       0.00000
      -3.15593       0.00000       0.00000
      -3.14193       0.00000       0.00000
      -3.12893       0.00000       0.00000
      -3.11593       0.00000       0.00000
      -3.10193       0.00000       0.00000
      -3.08893       0.00000       0.00000
      -3.07593       0.00000       0.00000
      -3.06193       0.00000       0.00000
      -3.04893       0.00000       0.00000
      -3.03593       0.00000       0.00000
      -3.02193       0.00000       0.00000
      -3.00893       0.00000       0.00000
      -2.99593       0.00000       0.00000
      -2.98193       0.00000       0.00000
      -2.96893       0.00000       0.00000
      -2.95593       0.00000       0.00000
      -2.94193       0.00000       0.00000
      -2.92893       0.00000       0.00000
      -2.91593       0.00000       0.00000
      -2.90193       0.00000       0.00000
      -2.88893       0.00000       0.00000
      -2.87593       0.00000       0.00000
      -2.86193       0.00000       0.00000
      -2.84893       0.00000       0.00000
      -2.83593       0.00000       0.00000
      -2.82193       0.00000       0.00000
      -2.80893       0.00000       0.00000
      -2.79593       0.00000       0.00000
      -2.78193       0.00000       0.00000
      -2.76893       0.00000       0.00000
      -2.75593       0.00000       0.00000
      -2.74193       0.00000       0.00000
      -2.72893       0.00000       0.00000
      -2.71593       0.00000       0.00000
      -2.70193       0.00000       0.00000
      -2.68893       0.00000       0.00000
      -2.67593       0.00000       0.00000
      -2.66193       0.00000       0.00000
      -2.64893       0.00000       0.00000
      -2.63593       0.00000       0.00000
      -2.62193       0.00000       0.00000
      -2.60893       0.00000       0.00000
      -2.59593       0.00000       0.00000
      -2.58193       0.00000       0.00000
      -2.56893       0.00000       0.00000
      -2.55593       0.00000       0.00000
      -2.54193       0.00000       0.00000
      -2.52893       0.00000       0.00000
      -2.51593       0.00000       0.00000
      -2.50193       0.00000       0.00000
      -2.48893       0.00000       0.00000
      -2.47593       0.00000       0.00000
      -2.46193       0.00000       0.00000
      -2.44893       0.00000       0.00000
      -2.43593       0.00000       0.00000
      -2.42193       0.00000       0.00000
      -2.40893       0.00000       0.00000
      -2.39593       0.00000       0.00000
      -2.38193       0.00000       0.00000
      -2.36893       0.00000       0.00000
      -2.35593       0.00000       0.00000
      -2.34193       0.00000       0.00000
      -2.32893       0.00000       0.00000
      -2.31593       0.00000       0.00000
      -2.30193       0.00000       0.00000
      -2.28893       0.00000       0.00000
      -2.27593       0.00000       0.00000
      -2.26193       0.00000       0.00000
      -2.24893       0.00000       0.00000
      -2.23493       0.00000       0.00000
      -2.22193       0.00000       0.00000
      -2.20893       0.00000       0.00000
      -2.19493       0.00000       0.00000
